id,nome_imagem,latitude,longitude,timestamp,order,trip_id,percentageMato,Lados
6888,ladybug_Panoramic_000041_66418_066-3199.jpg,-11.325381499999999,-55.327619330555560,1721758291,41,14,"27,9712731054141",ambos
6889,ladybug_Panoramic_000042_66419_066-4800.jpg,-11.325381499999999,-55.327619497222220,1721758292,42,14,"40,6625298348521",ambos
6890,ladybug_Panoramic_000043_66420_066-6400.jpg,-11.325381499999999,-11.325381666666667,-55.327619497222220,43,14,"38,623497406735",ambos
6891,ladybug_Panoramic_000044_66421_067-0000.jpg,-11.325381499999999,-11.325381666666667,-55.327619497222220,44,14,"11,5648957728632",ambos
6892,ladybug_Panoramic_000045_66422_067-1599.jpg,-11.325381499999999,-11.325381666666667,-55.327619497222220,45,14,"8,2293286022308",ambos
6893,ladybug_Panoramic_000046_66423_067-3200.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,46,14,"48,5838063079557",ambos
6894,ladybug_Panoramic_000047_66424_067-4799.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,47,14,"22,3045530269948",ambos
6895,ladybug_Panoramic_000048_66425_067-6400.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,48,14,"36,1276935444981",ambos
6896,ladybug_Panoramic_000049_66426_067-7999.jpg,-11.325381499999999,-11.325381666666667,-55.327619497222220,49,14,"90,0826528692329",ambos
6897,ladybug_Panoramic_000050_66427_068-1600.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,50,14,"28,5063604943529",ambos
6898,ladybug_Panoramic_000051_66428_068-3199.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,51,14,"81,6925803616298",ambos
6899,ladybug_Panoramic_000052_66429_068-4800.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,52,14,"73,5267525416748",ambos
6900,ladybug_Panoramic_000053_66430_068-6399.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,53,14,"79,8031076870254",ambos
6901,ladybug_Panoramic_000054_66431_069-0000.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,54,14,"90,4120183062761",ambos
6902,ladybug_Panoramic_000055_66432_069-1600.jpg,-11.325381499999999,-11.325381666666667,-55.327619330555560,55,14,"63,5207697280697",ambos
6903,ladybug_Panoramic_000056_66433_069-3199.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,56,14,"34,2361535631401",ambos
6904,ladybug_Panoramic_000057_66434_069-4799.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,57,14,"90,7573347261658",ambos
6905,ladybug_Panoramic_000058_66435_069-6400.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,58,14,"84,0589586208363",ambos
6906,ladybug_Panoramic_000059_66436_070-0000.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,59,14,"89,2249950965101",ambos
6907,ladybug_Panoramic_000060_66437_070-1599.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,60,14,"89,7489353011448",ambos
6908,ladybug_Panoramic_000061_66438_070-3199.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,61,14,"47,1727452167127",ambos
6909,ladybug_Panoramic_000062_66439_070-4800.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,62,14,"22,2071803199886",ambos
6910,ladybug_Panoramic_000063_66440_070-6399.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,63,14,"30,1896029103688",ambos
6911,ladybug_Panoramic_000064_66441_071-0000.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,64,14,"74,0803555387277",ambos
6912,ladybug_Panoramic_000065_66442_071-1599.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,65,14,"32,0262589133995",ambos
6913,ladybug_Panoramic_000066_66443_071-3199.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,66,14,"58,8449742959801",ambos
6914,ladybug_Panoramic_000067_66444_071-4800.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,67,14,"28,5056418115549",ambos
6915,ladybug_Panoramic_000068_66445_071-6400.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,68,14,"3,04481728910013",ambos
6916,ladybug_Panoramic_000069_66446_071-7999.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,69,14,"54,7736676645061",ambos
6917,ladybug_Panoramic_000070_66447_072-1600.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,70,14,"61,9046907618684",ambos
6918,ladybug_Panoramic_000071_66448_072-3199.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,71,14,"37,7053106987138",ambos
6919,ladybug_Panoramic_000072_66449_072-4800.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,72,14,"40,4778603526816",ambos
6920,ladybug_Panoramic_000073_66450_072-6399.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,73,14,"99,7250466248712",ambos
6921,ladybug_Panoramic_000074_66451_073-0000.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,74,14,"33,3918244002067",ambos
6922,ladybug_Panoramic_000075_66452_073-1600.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,75,14,"56,1317137502712",ambos
6923,ladybug_Panoramic_000076_66453_073-3199.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,76,14,"89,0314314564948",ambos
6924,ladybug_Panoramic_000077_66454_073-4800.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,77,14,"86,3596213505648",ambos
6925,ladybug_Panoramic_000078_66455_073-6400.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,78,14,"26,8035147365366",ambos
6926,ladybug_Panoramic_000079_66456_073-7999.jpg,-11.325381330555555,-11.325381666666667,-55.327619330555560,79,14,"79,3730452348309",ambos
6927,ladybug_Panoramic_000080_66457_074-1600.jpg,-11.325381666666667,-11.325381666666667,-55.327619330555560,80,14,"83,5574495709124",ambos
6928,ladybug_Panoramic_000081_66458_074-3199.jpg,-11.325381830555555,-55.327619830555555,1721758299,81,14,"37,2747724619549",ambos
6929,ladybug_Panoramic_000082_66459_074-4799.jpg,-11.325381997222221,-55.327619830555555,1721758300,82,14,"72,0684834086442",ambos
6930,ladybug_Panoramic_000083_66460_074-6400.jpg,-11.325382166666666,-55.327619830555555,1721758300,83,14,"46,1882206667359",ambos
6931,ladybug_Panoramic_000084_66461_074-7999.jpg,-11.325381997222221,-55.327619830555555,1721758300,84,14,"84,2413629703115",ambos
6932,ladybug_Panoramic_000085_66462_075-1600.jpg,-11.325381330555555,-55.327619663888890,1721758300,85,14,"74,0811007288474",ambos
6933,ladybug_Panoramic_000086_66463_075-3199.jpg,-11.325380333333333,-55.327619497222220,1721758300,86,14,"4,92946367761579",ambos
6934,ladybug_Panoramic_000087_66464_075-4800.jpg,-11.325378666666666,-55.327619330555560,1721758301,87,14,"2,56524260582594",ambos
6935,ladybug_Panoramic_000088_66465_075-6399.jpg,-11.325376000000000,-55.327618830555560,1721758301,88,14,"48,6175769295015",ambos
6936,ladybug_Panoramic_000089_66466_076-0000.jpg,-11.325372500000000,-55.327618166666670,1721758301,89,14,"96,2402149491758",ambos
6937,ladybug_Panoramic_000090_66467_076-1599.jpg,-11.325368663888888,-55.327617666666670,1721758301,90,14,"26,127107378965",ambos
6938,ladybug_Panoramic_000091_66468_076-3200.jpg,-11.325361497222222,-55.327616830555556,1721758301,91,14,"52,9652327153884",ambos
6939,ladybug_Panoramic_000092_66469_076-4799.jpg,-11.325355997222221,-55.327616163888890,1721758302,92,14,"34,8171918029777",ambos
6940,ladybug_Panoramic_000093_66470_076-6400.jpg,-11.325349497222222,-55.327615663888890,1721758302,93,14,"81,7849983681882",ambos
6941,ladybug_Panoramic_000094_66471_076-7999.jpg,-11.325345833333333,-55.327615500000000,1721758302,94,14,"49,7583912661521",ambos
6942,ladybug_Panoramic_000095_66472_077-1600.jpg,-11.325334333333332,-55.327614500000000,1721758302,95,14,"15,5778130812722",ambos
6943,ladybug_Panoramic_000096_66473_077-3199.jpg,-11.325325663888888,-55.327614163888890,1721758302,96,14,"29,2568852783297",ambos
6944,ladybug_Panoramic_000097_66474_077-4799.jpg,-11.325316330555555,-55.327613663888890,1721758303,97,14,"41,1642762540776",ambos
6945,ladybug_Panoramic_000098_66475_077-6400.jpg,-11.325306497222222,-55.327612500000000,1721758303,98,14,"27,5220618199022",ambos
6946,ladybug_Panoramic_000099_66476_077-7999.jpg,-11.325301163888888,-55.327612000000000,1721758303,99,14,"11,7110981844108",ambos
6947,ladybug_Panoramic_000100_66477_078-1600.jpg,-11.325284663888889,-55.327610830555560,1721758303,100,14,"26,2326633290998",ambos
6948,ladybug_Panoramic_000101_66478_078-3199.jpg,-11.325273166666667,-55.327609666666670,1721758303,101,14,"87,515177266388",ambos
6949,ladybug_Panoramic_000102_66479_078-4799.jpg,-11.325261663888888,-55.327608330555556,1721758304,102,14,"55,9829516789052",ambos
6950,ladybug_Panoramic_000103_66480_078-6400.jpg,-11.325250330555555,-55.327607000000000,1721758304,103,14,"84,7694526183448",ambos
6951,ladybug_Panoramic_000104_66481_079-0000.jpg,-11.325244663888888,-55.327606333333335,1721758304,104,14,"82,4469597676466",ambos
6952,ladybug_Panoramic_000105_66482_079-1599.jpg,-11.325233330555555,-55.327604830555560,1721758304,105,14,"95,7583702643791",ambos
6953,ladybug_Panoramic_000106_66483_079-3200.jpg,-11.325221333333333,-55.327603333333336,1721758304,106,14,"90,0825030174425",ambos
6954,ladybug_Panoramic_000107_66484_079-4799.jpg,-11.325208666666667,-55.327601500000000,1721758305,107,14,"32,57940427997",ambos
6955,ladybug_Panoramic_000108_66485_079-6400.jpg,-11.325195330555555,-55.327599497222224,1721758305,108,14,"85,5027708411833",ambos
6956,ladybug_Panoramic_000109_66486_080-0000.jpg,-11.325181497222221,-55.327597333333340,1721758305,109,14,"58,8963688199467",ambos
6957,ladybug_Panoramic_000110_66487_080-1599.jpg,-11.325166833333332,-55.327594833333336,1721758305,110,14,"69,963880845282",ambos
6958,ladybug_Panoramic_000111_66488_080-3200.jpg,-11.325151333333332,-55.327592000000000,1721758305,111,14,"16,7756337324973",ambos
6959,ladybug_Panoramic_000112_66489_080-4799.jpg,-11.325126833333334,-55.327587333333334,1721758306,112,14,"27,7515919647363",ambos
6960,ladybug_Panoramic_000113_66490_080-6400.jpg,-11.325109830555556,-55.327583666666670,1721758306,113,14,"83,3392597862396",ambos
6961,ladybug_Panoramic_000114_66491_081-0000.jpg,-11.325101000000000,-55.327581500000000,1721758306,114,14,"72,5245663262707",ambos
6962,ladybug_Panoramic_000115_66492_081-1600.jpg,-11.325073830555555,-55.327574497222220,1721758306,115,14,"47,2521566651016",ambos
6963,ladybug_Panoramic_000116_66493_081-3199.jpg,-11.325054830555555,-55.327569333333340,1721758306,116,14,"95,7037192991841",ambos
6964,ladybug_Panoramic_000117_66494_081-4799.jpg,-11.325034833333333,-55.327564000000000,1721758307,117,14,"77,5712383721259",ambos
6965,ladybug_Panoramic_000118_66495_081-6400.jpg,-11.325014333333334,-55.327558500000000,1721758307,118,14,"93,9647080184243",ambos
6966,ladybug_Panoramic_000119_66496_081-7999.jpg,-11.325003833333334,-55.327555666666670,1721758307,119,14,"96,4430826652952",ambos
6967,ladybug_Panoramic_000120_66497_082-1600.jpg,-11.324971999999999,-55.327547000000000,1721758307,120,14,"11,0537825571113",ambos
6968,ladybug_Panoramic_000121_66498_082-3199.jpg,-11.324950497222222,-55.327541333333336,1721758307,121,14,"14,0224806605018",ambos
6969,ladybug_Panoramic_000122_66499_082-4800.jpg,-11.324929333333333,-55.327535666666670,1721758308,122,14,"30,1659143806298",ambos
6970,ladybug_Panoramic_000123_66500_082-6399.jpg,-11.324908330555555,-55.327529833333340,1721758308,123,14,"89,1008939270468",ambos
6971,ladybug_Panoramic_000124_66501_083-0000.jpg,-11.324897830555555,-55.327527000000000,1721758308,124,14,"20,8530831081684",ambos
6972,ladybug_Panoramic_000125_66502_083-1600.jpg,-11.324876500000000,-55.327521500000000,1721758308,125,14,"25,2276420595341",ambos
6973,ladybug_Panoramic_000126_66503_083-3199.jpg,-11.324855166666666,-55.327516000000000,1721758308,126,14,"97,6686008221667",ambos
6974,ladybug_Panoramic_000127_66504_083-4800.jpg,-11.324833333333332,-55.327510166666670,1721758309,127,14,"88,0328406229057",ambos
6975,ladybug_Panoramic_000128_66505_083-6399.jpg,-11.324811163888889,-55.327504330555556,1721758309,128,14,"44,4142403678893",ambos
6976,ladybug_Panoramic_000129_66506_084-0000.jpg,-11.324788333333332,-55.327498330555560,1721758309,129,14,"97,6152606305728",ambos
6977,ladybug_Panoramic_000130_66507_084-1600.jpg,-11.324765333333334,-55.327492330555560,1721758309,130,14,"86,3280608679351",ambos
6978,ladybug_Panoramic_000131_66508_084-3199.jpg,-11.324741663888888,-55.327486330555560,1721758309,131,14,"52,7388214431283",ambos
6979,ladybug_Panoramic_000132_66509_084-4800.jpg,-11.324717663888888,-55.327480166666670,1721758310,132,14,"16,5599688432365",ambos
6980,ladybug_Panoramic_000133_66510_084-6399.jpg,-11.324693333333332,-55.327474000000000,1721758310,133,14,"96,1891927633609",ambos
6981,ladybug_Panoramic_000134_66511_085-0000.jpg,-11.324668497222222,-55.327467497222220,1721758310,134,14,"76,4787088423422",ambos
6982,ladybug_Panoramic_000135_66512_085-1599.jpg,-11.324643330555554,-55.327461163888890,1721758310,135,14,"8,42509454190932",ambos
6983,ladybug_Panoramic_000136_66513_085-3199.jpg,-11.324617666666667,-55.327454666666670,1721758310,136,14,"50,644661803353",ambos
6984,ladybug_Panoramic_000137_66514_085-4799.jpg,-11.324591663888889,-55.327447830555556,1721758311,137,14,"13,281507239729",ambos
6985,ladybug_Panoramic_000138_66515_085-6400.jpg,-11.324565333333332,-55.327441000000000,1721758311,138,14,"88,8585777571418",ambos
6986,ladybug_Panoramic_000139_66516_086-0000.jpg,-11.324538666666667,-55.327433997222220,1721758311,139,14,"35,4789452754041",ambos
6987,ladybug_Panoramic_000140_66517_086-1600.jpg,-11.324511497222222,-55.327427163888890,1721758311,140,14,"16,7753498743355",ambos
6988,ladybug_Panoramic_000141_66518_086-3199.jpg,-11.324484163888888,-55.327419997222220,1721758311,141,14,"14,0356108257324",ambos
6989,ladybug_Panoramic_000142_66519_086-4800.jpg,-11.324456333333334,-55.327412833333334,1721758312,142,14,"37,5842436208443",ambos
6990,ladybug_Panoramic_000143_66520_086-6400.jpg,-11.324428333333334,-55.327405497222220,1721758312,143,14,"70,7537134389049",ambos
6991,ladybug_Panoramic_000144_66521_087-0000.jpg,-11.324399999999999,-55.327398000000000,1721758312,144,14,"72,3180941004521",ambos
6992,ladybug_Panoramic_000145_66522_087-1600.jpg,-11.324370997222221,-55.327390497222225,1721758312,145,14,"90,3237326796894",ambos
6993,ladybug_Panoramic_000146_66523_087-3200.jpg,-11.324327000000000,-55.327379000000000,1721758312,146,14,"85,3780177514642",ambos
6994,ladybug_Panoramic_000147_66524_087-4799.jpg,-11.324296833333333,-55.327371330555560,1721758313,147,14,"13,9432555350715",ambos
6995,ladybug_Panoramic_000148_66525_087-6400.jpg,-11.324266500000000,-55.327363497222220,1721758313,148,14,"88,1587291808924",ambos
6996,ladybug_Panoramic_000149_66526_087-7999.jpg,-11.324251499999999,-55.327359500000000,1721758313,149,14,"7,37206400442297",ambos
6997,ladybug_Panoramic_000150_66527_088-1600.jpg,-11.324205833333334,-55.327347666666670,1721758313,150,14,"74,8840331620555",ambos
6998,ladybug_Panoramic_000151_66528_088-3199.jpg,-11.324175666666667,-55.327339997222225,1721758313,151,14,"50,5494398069842",ambos
6999,ladybug_Panoramic_000152_66529_088-4800.jpg,-11.324145830555555,-55.327332330555556,1721758314,152,14,"82,9822427538021",ambos
7000,ladybug_Panoramic_000153_66530_088-6399.jpg,-11.324115833333334,-55.327324500000000,1721758314,153,14,"10,0955780909507",ambos
7001,ladybug_Panoramic_000154_66531_089-0000.jpg,-11.324100830555555,-55.327320497222225,1721758314,154,14,"6,0394633244012",ambos
7002,ladybug_Panoramic_000155_66532_089-1600.jpg,-11.324055333333334,-55.327308833333330,1721758314,155,14,"7,03582156763148",ambos
7003,ladybug_Panoramic_000156_66533_089-3200.jpg,-11.324024830555555,-55.327300830555560,1721758314,156,14,"60,3898379020573",ambos
7004,ladybug_Panoramic_000157_66534_089-4799.jpg,-11.323993830555555,-55.327292830555560,1721758315,157,14,"81,4790107094478",ambos
7005,ladybug_Panoramic_000158_66535_089-6399.jpg,-11.323962663888889,-55.327284830555556,1721758315,158,14,"49,527965810296",ambos
7006,ladybug_Panoramic_000159_66536_090-0000.jpg,-11.323946833333332,-55.327280830555560,1721758315,159,14,"44,8637640017128",ambos
7007,ladybug_Panoramic_000160_66537_090-1600.jpg,-11.323899166666667,-55.327268833333335,1721758315,160,14,"19,3870297574002",ambos
7008,ladybug_Panoramic_000161_66538_090-3200.jpg,-11.323866997222222,-55.327260833333334,1721758315,161,14,"31,7918671211035",ambos
7009,ladybug_Panoramic_000162_66539_090-4799.jpg,-11.323834500000000,-55.327252663888890,1721758316,162,14,"93,6764017143203",ambos
7010,ladybug_Panoramic_000163_66540_090-6399.jpg,-11.323818166666667,-55.327248666666670,1721758316,163,14,"56,5738472656131",ambos
7011,ladybug_Panoramic_000164_66541_091-0000.jpg,-11.323785333333333,-55.327240500000000,1721758316,164,14,"22,2730890138242",ambos
7012,ladybug_Panoramic_000165_66542_091-1599.jpg,-11.323752166666667,-55.327232166666670,1721758316,165,14,"95,7435984045494",ambos
7013,ladybug_Panoramic_000166_66543_091-3200.jpg,-11.323718830555555,-55.327223833333335,1721758316,166,14,"78,9062411271268",ambos
7014,ladybug_Panoramic_000167_66544_091-4800.jpg,-11.323685333333334,-55.327215333333335,1721758317,167,14,"18,8838513476649",ambos
7015,ladybug_Panoramic_000168_66545_091-6399.jpg,-11.323651500000000,-55.327206833333335,1721758317,168,14,"75,4417825741898",ambos
7016,ladybug_Panoramic_000169_66546_092-0000.jpg,-11.323617497222221,-55.327198166666670,1721758317,169,14,"57,6687564094646",ambos
7017,ladybug_Panoramic_000170_66547_092-1600.jpg,-11.323566163888888,-55.327184833333334,1721758317,170,14,"28,5734762596532",ambos
7018,ladybug_Panoramic_000171_66548_092-3199.jpg,-11.323548833333334,-55.327180330555560,1721758318,171,14,"50,1351035626856",ambos
7019,ladybug_Panoramic_000172_66549_092-4800.jpg,-11.323514166666666,-55.327171330555560,1721758318,172,14,"56,3625234241222",ambos
7020,ladybug_Panoramic_000173_66550_092-6399.jpg,-11.323479330555555,-55.327162333333334,1721758318,173,14,"18,210244525743",ambos
7021,ladybug_Panoramic_000174_66551_093-0000.jpg,-11.323444330555555,-55.327153166666670,1721758318,174,14,"58,2766857740189",ambos
7022,ladybug_Panoramic_000175_66552_093-1599.jpg,-11.323409163888888,-55.327144163888890,1721758318,175,14,"24,2551633520164",ambos
7023,ladybug_Panoramic_000176_66553_093-3200.jpg,-11.323374166666666,-55.327135330555556,1721758319,176,14,"8,86297157729229",ambos
7024,ladybug_Panoramic_000177_66554_093-4799.jpg,-11.323339330555555,-55.327126330555560,1721758319,177,14,"73,3382969410349",ambos
7025,ladybug_Panoramic_000178_66555_093-6399.jpg,-11.323304666666667,-55.327117333333334,1721758319,178,14,"56,7969717337839",ambos
7026,ladybug_Panoramic_000179_66556_094-0000.jpg,-11.323252830555555,-55.327103830555560,1721758319,179,14,"77,7962193597623",ambos
7027,ladybug_Panoramic_000180_66557_094-1600.jpg,-11.323218497222221,-55.327094997222225,1721758319,180,14,"9,46228125821353",ambos
7028,ladybug_Panoramic_000181_66558_094-3200.jpg,-11.323183997222221,-55.327086000000000,1721758320,181,14,"3,46253451762345",ambos
7029,ladybug_Panoramic_000182_66559_094-4799.jpg,-11.323166997222222,-55.327081497222224,1721758320,182,14,"89,2015151766773",ambos
7030,ladybug_Panoramic_000183_66560_094-6399.jpg,-11.323132663888888,-55.327072663888890,1721758320,183,14,"51,5025262679926",ambos
7031,ladybug_Panoramic_000184_66561_095-0000.jpg,-11.323098333333332,-55.327063833333334,1721758320,184,14,"81,8230261517784",ambos
7032,ladybug_Panoramic_000185_66562_095-1599.jpg,-11.323064166666667,-55.327055166666670,1721758320,185,14,"25,9938679585288",ambos
7033,ladybug_Panoramic_000186_66563_095-3200.jpg,-11.323012499999999,-55.327041997222224,1721758321,186,14,"34,9348284191065",ambos
7034,ladybug_Panoramic_000187_66564_095-4800.jpg,-11.322995330555555,-55.327037666666670,1721758321,187,14,"80,0332872863814",ambos
7035,ladybug_Panoramic_000188_66565_095-6399.jpg,-11.322943666666667,-55.327024663888890,1721758321,188,14,"31,3858542241597",ambos
7036,ladybug_Panoramic_000189_66566_095-7999.jpg,-11.322926330555555,-55.327020330555555,1721758321,189,14,"30,4607147303298",ambos
7037,ladybug_Panoramic_000190_66567_096-1600.jpg,-11.322874330555555,-55.327007166666670,1721758321,190,14,"7,03937462009981",ambos
7038,ladybug_Panoramic_000191_66568_096-3199.jpg,-11.322839330555555,-55.326998333333336,1721758322,191,14,"22,8596642539597",ambos
7039,ladybug_Panoramic_000192_66569_096-4800.jpg,-11.322821833333332,-55.326993997222225,1721758322,192,14,"86,9415153574105",ambos
7040,ladybug_Panoramic_000193_66570_096-6399.jpg,-11.322786666666666,-55.326985166666670,1721758322,193,14,"68,6768720126347",ambos
7041,ladybug_Panoramic_000194_66571_096-7999.jpg,-11.322751499999999,-55.326976500000000,1721758322,194,14,"53,3662555720448",ambos
7042,ladybug_Panoramic_000195_66572_097-1600.jpg,-11.322698166666667,-55.326963163888890,1721758322,195,14,"92,5917711353661",ambos
7043,ladybug_Panoramic_000196_66573_097-3199.jpg,-11.322662663888888,-55.326954166666670,1721758323,196,14,"3,88064057686513",ambos
7044,ladybug_Panoramic_000197_66574_097-4800.jpg,-11.322626830555555,-55.326945166666670,1721758323,197,14,"37,1631498930083",ambos
7045,ladybug_Panoramic_000198_66575_097-6400.jpg,-11.322590830555555,-55.326936000000000,1721758323,198,14,"94,8014906932809",ambos
